RunDate,RoomTypeCode,RatePlanCode,StartDate,EndDate,AgeBucketCode,Field,Old,New,Delta,DeltaPct
2025-12-25,A1KB,OPQ,2025-12-29,2025-12-30,A1,OneGuest,,1032,,
2025-12-25,A1KB,OPQ,2025-12-29,2025-12-30,A1,TwoGuests,,1104,,
2025-12-25,A1KB,OPQ,2025-12-29,2025-12-30,A1,ExtraGuest,,228,,
2025-12-25,A1KB,OPQ,2025-12-29,2025-12-30,C1,OneGuest,,84,,
2025-12-25,A1KB,OPQ,2025-12-29,2025-12-30,C1,TwoGuests,,144,,
2025-12-25,A1KB,OPQ,2025-12-29,2025-12-30,C1,ExtraGuest,,60,,
2025-12-25,KCST,OPQ,2025-12-29,2025-12-30,A1,OneGuest,,948,,
2025-12-25,KCST,OPQ,2025-12-29,2025-12-30,A1,TwoGuests,,1020,,
2025-12-25,KCST,OPQ,2025-12-29,2025-12-30,A1,ExtraGuest,,216,,
2025-12-25,KCST,OPQ,2025-12-29,2025-12-30,C1,OneGuest,,84,,
2025-12-25,KCST,OPQ,2025-12-29,2025-12-30,C1,TwoGuests,,144,,
2025-12-25,KCST,OPQ,2025-12-29,2025-12-30,C1,ExtraGuest,,60,,
2025-12-25,KGST,OPQ,2025-12-29,2025-12-30,A1,OneGuest,,888,,
2025-12-25,KGST,OPQ,2025-12-29,2025-12-30,A1,TwoGuests,,960,,
2025-12-25,KGST,OPQ,2025-12-29,2025-12-30,A1,ExtraGuest,,204,,
2025-12-25,KGST,OPQ,2025-12-29,2025-12-30,C1,OneGuest,,84,,
2025-12-25,KGST,OPQ,2025-12-29,2025-12-30,C1,TwoGuests,,144,,
2025-12-25,KGST,OPQ,2025-12-29,2025-12-30,C1,ExtraGuest,,60,,
2025-12-25,TWDX,OPQ,2025-12-29,2025-12-30,A1,OneGuest,,804,,
2025-12-25,TWDX,OPQ,2025-12-29,2025-12-30,A1,TwoGuests,,876,,
2025-12-25,TWDX,OPQ,2025-12-29,2025-12-30,A1,ExtraGuest,,192,,
2025-12-25,TWDX,OPQ,2025-12-29,2025-12-30,C1,OneGuest,,84,,
2025-12-25,TWDX,OPQ,2025-12-29,2025-12-30,C1,TwoGuests,,144,,
2025-12-25,TWDX,OPQ,2025-12-29,2025-12-30,C1,ExtraGuest,,60,,
2025-12-25,KCDX,OPQ,2025-12-29,2025-12-30,A1,OneGuest,,768,,
2025-12-25,KCDX,OPQ,2025-12-29,2025-12-30,A1,TwoGuests,,840,,
2025-12-25,KCDX,OPQ,2025-12-29,2025-12-30,A1,ExtraGuest,,180,,
2025-12-25,KCDX,OPQ,2025-12-29,2025-12-30,C1,OneGuest,,84,,
2025-12-25,KCDX,OPQ,2025-12-29,2025-12-30,C1,TwoGuests,,144,,
2025-12-25,KCDX,OPQ,2025-12-29,2025-12-30,C1,ExtraGuest,,60,,
2025-12-25,TCDX,OPQ,2025-12-29,2025-12-30,A1,OneGuest,,744,,
2025-12-25,TCDX,OPQ,2025-12-29,2025-12-30,A1,TwoGuests,,816,,
2025-12-25,TCDX,OPQ,2025-12-29,2025-12-30,A1,ExtraGuest,,180,,
2025-12-25,TCDX,OPQ,2025-12-29,2025-12-30,C1,OneGuest,,84,,
2025-12-25,TCDX,OPQ,2025-12-29,2025-12-30,C1,TwoGuests,,144,,
2025-12-25,TCDX,OPQ,2025-12-29,2025-12-30,C1,ExtraGuest,,60,,
2025-12-25,KGDX,OPQ,2025-12-29,2025-12-30,A1,OneGuest,,720,,
2025-12-25,KGDX,OPQ,2025-12-29,2025-12-30,A1,TwoGuests,,792,,
2025-12-25,KGDX,OPQ,2025-12-29,2025-12-30,A1,ExtraGuest,,168,,
2025-12-25,KGDX,OPQ,2025-12-29,2025-12-30,C1,OneGuest,,84,,
2025-12-25,KGDX,OPQ,2025-12-29,2025-12-30,C1,TwoGuests,,144,,
2025-12-25,KGDX,OPQ,2025-12-29,2025-12-30,C1,ExtraGuest,,60,,
2025-12-25,KINGR,OPQ,2025-12-29,2025-12-30,A1,OneGuest,,684,,
2025-12-25,KINGR,OPQ,2025-12-29,2025-12-30,A1,TwoGuests,,756,,
2025-12-25,KINGR,OPQ,2025-12-29,2025-12-30,A1,ExtraGuest,,168,,
2025-12-25,KINGR,OPQ,2025-12-29,2025-12-30,C1,OneGuest,,84,,
2025-12-25,KINGR,OPQ,2025-12-29,2025-12-30,C1,TwoGuests,,144,,
2025-12-25,KINGR,OPQ,2025-12-29,2025-12-30,C1,ExtraGuest,,60,,
2025-12-25,TWDD,OPQ,2025-12-29,2025-12-30,A1,OneGuest,,624,,
2025-12-25,TWDD,OPQ,2025-12-29,2025-12-30,A1,TwoGuests,,696,,
2025-12-25,TWDD,OPQ,2025-12-29,2025-12-30,A1,ExtraGuest,,156,,
2025-12-25,TWDD,OPQ,2025-12-29,2025-12-30,C1,OneGuest,,84,,
2025-12-25,TWDD,OPQ,2025-12-29,2025-12-30,C1,TwoGuests,,144,,
2025-12-25,TWDD,OPQ,2025-12-29,2025-12-30,C1,ExtraGuest,,60,,
2025-12-25,TWSP,OPQ,2025-12-29,2025-12-30,A1,OneGuest,,600,,
2025-12-25,TWSP,OPQ,2025-12-29,2025-12-30,A1,TwoGuests,,672,,
2025-12-25,TWSP,OPQ,2025-12-29,2025-12-30,A1,ExtraGuest,,156,,
2025-12-25,TWSP,OPQ,2025-12-29,2025-12-30,C1,OneGuest,,84,,
2025-12-25,TWSP,OPQ,2025-12-29,2025-12-30,C1,TwoGuests,,144,,
2025-12-25,TWSP,OPQ,2025-12-29,2025-12-30,C1,ExtraGuest,,60,,
2025-12-25,A2KB,OPQ,2025-12-29,2025-12-30,A1,OneGuest,,1368,,
2025-12-25,A2KB,OPQ,2025-12-29,2025-12-30,A1,TwoGuests,,1469,,
2025-12-25,A2KB,OPQ,2025-12-29,2025-12-30,A1,ExtraGuest,,288,,
2025-12-25,A2KB,OPQ,2025-12-29,2025-12-30,C1,OneGuest,,98,,
2025-12-25,A2KB,OPQ,2025-12-29,2025-12-30,C1,TwoGuests,,166,,
2025-12-25,A2KB,OPQ,2025-12-29,2025-12-30,C1,ExtraGuest,,70,,
2025-12-25,A1KB,STAFF,2025-12-29,2025-12-30,A1,OneGuest,,645,,
2025-12-25,A1KB,STAFF,2025-12-29,2025-12-30,A1,TwoGuests,,690,,
2025-12-25,A1KB,STAFF,2025-12-29,2025-12-30,A1,ExtraGuest,,143,,
2025-12-25,A1KB,STAFF,2025-12-29,2025-12-30,C1,OneGuest,,53,,
2025-12-25,A1KB,STAFF,2025-12-29,2025-12-30,C1,TwoGuests,,90,,
2025-12-25,A1KB,STAFF,2025-12-29,2025-12-30,C1,ExtraGuest,,38,,
2025-12-25,KCST,STAFF,2025-12-29,2025-12-30,A1,OneGuest,,593,,
2025-12-25,KCST,STAFF,2025-12-29,2025-12-30,A1,TwoGuests,,638,,
2025-12-25,KCST,STAFF,2025-12-29,2025-12-30,A1,ExtraGuest,,135,,
2025-12-25,KCST,STAFF,2025-12-29,2025-12-30,C1,OneGuest,,53,,
2025-12-25,KCST,STAFF,2025-12-29,2025-12-30,C1,TwoGuests,,90,,
2025-12-25,KCST,STAFF,2025-12-29,2025-12-30,C1,ExtraGuest,,38,,
2025-12-25,KGST,STAFF,2025-12-29,2025-12-30,A1,OneGuest,,555,,
2025-12-25,KGST,STAFF,2025-12-29,2025-12-30,A1,TwoGuests,,600,,
2025-12-25,KGST,STAFF,2025-12-29,2025-12-30,A1,ExtraGuest,,128,,
2025-12-25,KGST,STAFF,2025-12-29,2025-12-30,C1,OneGuest,,53,,
2025-12-25,KGST,STAFF,2025-12-29,2025-12-30,C1,TwoGuests,,90,,
2025-12-25,KGST,STAFF,2025-12-29,2025-12-30,C1,ExtraGuest,,38,,
2025-12-25,TWDX,STAFF,2025-12-29,2025-12-30,A1,OneGuest,,503,,
2025-12-25,TWDX,STAFF,2025-12-29,2025-12-30,A1,TwoGuests,,548,,
2025-12-25,TWDX,STAFF,2025-12-29,2025-12-30,A1,ExtraGuest,,120,,
2025-12-25,TWDX,STAFF,2025-12-29,2025-12-30,C1,OneGuest,,53,,
2025-12-25,TWDX,STAFF,2025-12-29,2025-12-30,C1,TwoGuests,,90,,
2025-12-25,TWDX,STAFF,2025-12-29,2025-12-30,C1,ExtraGuest,,38,,
2025-12-25,KCDX,STAFF,2025-12-29,2025-12-30,A1,OneGuest,,480,,
2025-12-25,KCDX,STAFF,2025-12-29,2025-12-30,A1,TwoGuests,,525,,
2025-12-25,KCDX,STAFF,2025-12-29,2025-12-30,A1,ExtraGuest,,113,,
2025-12-25,KCDX,STAFF,2025-12-29,2025-12-30,C1,OneGuest,,53,,
2025-12-25,KCDX,STAFF,2025-12-29,2025-12-30,C1,TwoGuests,,90,,
2025-12-25,KCDX,STAFF,2025-12-29,2025-12-30,C1,ExtraGuest,,38,,
2025-12-25,TCDX,STAFF,2025-12-29,2025-12-30,A1,OneGuest,,465,,
2025-12-25,TCDX,STAFF,2025-12-29,2025-12-30,A1,TwoGuests,,510,,
2025-12-25,TCDX,STAFF,2025-12-29,2025-12-30,A1,ExtraGuest,,113,,
2025-12-25,TCDX,STAFF,2025-12-29,2025-12-30,C1,OneGuest,,53,,
2025-12-25,TCDX,STAFF,2025-12-29,2025-12-30,C1,TwoGuests,,90,,
2025-12-25,TCDX,STAFF,2025-12-29,2025-12-30,C1,ExtraGuest,,38,,
2025-12-25,KGDX,STAFF,2025-12-29,2025-12-30,A1,OneGuest,,450,,
2025-12-25,KGDX,STAFF,2025-12-29,2025-12-30,A1,TwoGuests,,495,,
2025-12-25,KGDX,STAFF,2025-12-29,2025-12-30,A1,ExtraGuest,,105,,
2025-12-25,KGDX,STAFF,2025-12-29,2025-12-30,C1,OneGuest,,53,,
2025-12-25,KGDX,STAFF,2025-12-29,2025-12-30,C1,TwoGuests,,90,,
2025-12-25,KGDX,STAFF,2025-12-29,2025-12-30,C1,ExtraGuest,,38,,
2025-12-25,KINGR,STAFF,2025-12-29,2025-12-30,A1,OneGuest,,428,,
2025-12-25,KINGR,STAFF,2025-12-29,2025-12-30,A1,TwoGuests,,473,,
2025-12-25,KINGR,STAFF,2025-12-29,2025-12-30,A1,ExtraGuest,,105,,
2025-12-25,KINGR,STAFF,2025-12-29,2025-12-30,C1,OneGuest,,53,,
2025-12-25,KINGR,STAFF,2025-12-29,2025-12-30,C1,TwoGuests,,90,,
2025-12-25,KINGR,STAFF,2025-12-29,2025-12-30,C1,ExtraGuest,,38,,
2025-12-25,TWDD,STAFF,2025-12-29,2025-12-30,A1,OneGuest,,390,,
2025-12-25,TWDD,STAFF,2025-12-29,2025-12-30,A1,TwoGuests,,435,,
2025-12-25,TWDD,STAFF,2025-12-29,2025-12-30,A1,ExtraGuest,,98,,
2025-12-25,TWDD,STAFF,2025-12-29,2025-12-30,C1,OneGuest,,53,,
2025-12-25,TWDD,STAFF,2025-12-29,2025-12-30,C1,TwoGuests,,90,,
2025-12-25,TWDD,STAFF,2025-12-29,2025-12-30,C1,ExtraGuest,,38,,
2025-12-25,TWSP,STAFF,2025-12-29,2025-12-30,A1,OneGuest,,375,,
2025-12-25,TWSP,STAFF,2025-12-29,2025-12-30,A1,TwoGuests,,420,,
2025-12-25,TWSP,STAFF,2025-12-29,2025-12-30,A1,ExtraGuest,,98,,
2025-12-25,TWSP,STAFF,2025-12-29,2025-12-30,C1,OneGuest,,53,,
2025-12-25,TWSP,STAFF,2025-12-29,2025-12-30,C1,TwoGuests,,90,,
2025-12-25,TWSP,STAFF,2025-12-29,2025-12-30,C1,ExtraGuest,,38,,
2025-12-25,A2KB,STAFF,2025-12-29,2025-12-30,A1,OneGuest,,855,,
2025-12-25,A2KB,STAFF,2025-12-29,2025-12-30,A1,TwoGuests,,918,,
2025-12-25,A2KB,STAFF,2025-12-29,2025-12-30,A1,ExtraGuest,,180,,
2025-12-25,A2KB,STAFF,2025-12-29,2025-12-30,C1,OneGuest,,61,,
2025-12-25,A2KB,STAFF,2025-12-29,2025-12-30,C1,TwoGuests,,104,,
2025-12-25,A2KB,STAFF,2025-12-29,2025-12-30,C1,ExtraGuest,,44,,
2025-12-25,A1KB,BB,2025-12-29,2025-12-30,A1,OneGuest,,1325,,
2025-12-25,A1KB,BB,2025-12-29,2025-12-30,A1,TwoGuests,,1415,,
2025-12-25,A1KB,BB,2025-12-29,2025-12-30,A1,ExtraGuest,,320,,
2025-12-25,A1KB,BB,2025-12-29,2025-12-30,C1,OneGuest,,140,,
2025-12-25,A1KB,BB,2025-12-29,2025-12-30,C1,TwoGuests,,215,,
2025-12-25,A1KB,BB,2025-12-29,2025-12-30,C1,ExtraGuest,,110,,
2025-12-25,KCST,BB,2025-12-29,2025-12-30,A1,OneGuest,,1220,,
2025-12-25,KCST,BB,2025-12-29,2025-12-30,A1,TwoGuests,,1310,,
2025-12-25,KCST,BB,2025-12-29,2025-12-30,A1,ExtraGuest,,305,,
2025-12-25,KCST,BB,2025-12-29,2025-12-30,C1,OneGuest,,140,,
2025-12-25,KCST,BB,2025-12-29,2025-12-30,C1,TwoGuests,,215,,
2025-12-25,KCST,BB,2025-12-29,2025-12-30,C1,ExtraGuest,,110,,
2025-12-25,KGST,BB,2025-12-29,2025-12-30,A1,OneGuest,,1145,,
2025-12-25,KGST,BB,2025-12-29,2025-12-30,A1,TwoGuests,,1235,,
2025-12-25,KGST,BB,2025-12-29,2025-12-30,A1,ExtraGuest,,290,,
2025-12-25,KGST,BB,2025-12-29,2025-12-30,C1,OneGuest,,140,,
2025-12-25,KGST,BB,2025-12-29,2025-12-30,C1,TwoGuests,,215,,
2025-12-25,KGST,BB,2025-12-29,2025-12-30,C1,ExtraGuest,,110,,
2025-12-25,TWDX,BB,2025-12-29,2025-12-30,A1,OneGuest,,1040,,
2025-12-25,TWDX,BB,2025-12-29,2025-12-30,A1,TwoGuests,,1130,,
2025-12-25,TWDX,BB,2025-12-29,2025-12-30,A1,ExtraGuest,,275,,
2025-12-25,TWDX,BB,2025-12-29,2025-12-30,C1,OneGuest,,140,,
2025-12-25,TWDX,BB,2025-12-29,2025-12-30,C1,TwoGuests,,215,,
2025-12-25,TWDX,BB,2025-12-29,2025-12-30,C1,ExtraGuest,,110,,
2025-12-25,KCDX,BB,2025-12-29,2025-12-30,A1,OneGuest,,995,,
2025-12-25,KCDX,BB,2025-12-29,2025-12-30,A1,TwoGuests,,1085,,
2025-12-25,KCDX,BB,2025-12-29,2025-12-30,A1,ExtraGuest,,260,,
2025-12-25,KCDX,BB,2025-12-29,2025-12-30,C1,OneGuest,,140,,
2025-12-25,KCDX,BB,2025-12-29,2025-12-30,C1,TwoGuests,,215,,
2025-12-25,KCDX,BB,2025-12-29,2025-12-30,C1,ExtraGuest,,110,,
2025-12-25,TCDX,BB,2025-12-29,2025-12-30,A1,OneGuest,,965,,
2025-12-25,TCDX,BB,2025-12-29,2025-12-30,A1,TwoGuests,,1055,,
2025-12-25,TCDX,BB,2025-12-29,2025-12-30,A1,ExtraGuest,,260,,
2025-12-25,TCDX,BB,2025-12-29,2025-12-30,C1,OneGuest,,140,,
2025-12-25,TCDX,BB,2025-12-29,2025-12-30,C1,TwoGuests,,215,,
2025-12-25,TCDX,BB,2025-12-29,2025-12-30,C1,ExtraGuest,,110,,
2025-12-25,KGDX,BB,2025-12-29,2025-12-30,A1,OneGuest,,935,,
2025-12-25,KGDX,BB,2025-12-29,2025-12-30,A1,TwoGuests,,1025,,
2025-12-25,KGDX,BB,2025-12-29,2025-12-30,A1,ExtraGuest,,245,,
2025-12-25,KGDX,BB,2025-12-29,2025-12-30,C1,OneGuest,,140,,
2025-12-25,KGDX,BB,2025-12-29,2025-12-30,C1,TwoGuests,,215,,
2025-12-25,KGDX,BB,2025-12-29,2025-12-30,C1,ExtraGuest,,110,,
2025-12-25,KINGR,BB,2025-12-29,2025-12-30,A1,OneGuest,,890,,
2025-12-25,KINGR,BB,2025-12-29,2025-12-30,A1,TwoGuests,,980,,
2025-12-25,KINGR,BB,2025-12-29,2025-12-30,A1,ExtraGuest,,245,,
2025-12-25,KINGR,BB,2025-12-29,2025-12-30,C1,OneGuest,,140,,
2025-12-25,KINGR,BB,2025-12-29,2025-12-30,C1,TwoGuests,,215,,
2025-12-25,KINGR,BB,2025-12-29,2025-12-30,C1,ExtraGuest,,110,,
2025-12-25,TWDD,BB,2025-12-29,2025-12-30,A1,OneGuest,,815,,
2025-12-25,TWDD,BB,2025-12-29,2025-12-30,A1,TwoGuests,,905,,
2025-12-25,TWDD,BB,2025-12-29,2025-12-30,A1,ExtraGuest,,230,,
2025-12-25,TWDD,BB,2025-12-29,2025-12-30,C1,OneGuest,,140,,
2025-12-25,TWDD,BB,2025-12-29,2025-12-30,C1,TwoGuests,,215,,
2025-12-25,TWDD,BB,2025-12-29,2025-12-30,C1,ExtraGuest,,110,,
2025-12-25,TWSP,BB,2025-12-29,2025-12-30,A1,OneGuest,,785,,
2025-12-25,TWSP,BB,2025-12-29,2025-12-30,A1,TwoGuests,,875,,
2025-12-25,TWSP,BB,2025-12-29,2025-12-30,A1,ExtraGuest,,230,,
2025-12-25,TWSP,BB,2025-12-29,2025-12-30,C1,OneGuest,,140,,
2025-12-25,TWSP,BB,2025-12-29,2025-12-30,C1,TwoGuests,,215,,
2025-12-25,TWSP,BB,2025-12-29,2025-12-30,C1,ExtraGuest,,110,,
2025-12-25,A2KB,BB,2025-12-29,2025-12-30,A1,OneGuest,,1745,,
2025-12-25,A2KB,BB,2025-12-29,2025-12-30,A1,TwoGuests,,1871,,
2025-12-25,A2KB,BB,2025-12-29,2025-12-30,A1,ExtraGuest,,395,,
2025-12-25,A2KB,BB,2025-12-29,2025-12-30,C1,OneGuest,,157,,
2025-12-25,A2KB,BB,2025-12-29,2025-12-30,C1,TwoGuests,,242,,
2025-12-25,A2KB,BB,2025-12-29,2025-12-30,C1,ExtraGuest,,122,,
2025-12-25,A1KB,HB,2025-12-29,2025-12-30,A1,OneGuest,,1433,,
2025-12-25,A1KB,HB,2025-12-29,2025-12-30,A1,TwoGuests,,1522,,
2025-12-25,A1KB,HB,2025-12-29,2025-12-30,A1,ExtraGuest,,428,,
2025-12-25,A1KB,HB,2025-12-29,2025-12-30,C1,OneGuest,,173,,
2025-12-25,A1KB,HB,2025-12-29,2025-12-30,C1,TwoGuests,,248,,
2025-12-25,A1KB,HB,2025-12-29,2025-12-30,C1,ExtraGuest,,143,,
2025-12-25,KCST,HB,2025-12-29,2025-12-30,A1,OneGuest,,1328,,
2025-12-25,KCST,HB,2025-12-29,2025-12-30,A1,TwoGuests,,1418,,
2025-12-25,KCST,HB,2025-12-29,2025-12-30,A1,ExtraGuest,,413,,
2025-12-25,KCST,HB,2025-12-29,2025-12-30,C1,OneGuest,,173,,
2025-12-25,KCST,HB,2025-12-29,2025-12-30,C1,TwoGuests,,248,,
2025-12-25,KCST,HB,2025-12-29,2025-12-30,C1,ExtraGuest,,143,,
2025-12-25,KGST,HB,2025-12-29,2025-12-30,A1,OneGuest,,1253,,
2025-12-25,KGST,HB,2025-12-29,2025-12-30,A1,TwoGuests,,1343,,
2025-12-25,KGST,HB,2025-12-29,2025-12-30,A1,ExtraGuest,,398,,
2025-12-25,KGST,HB,2025-12-29,2025-12-30,C1,OneGuest,,173,,
2025-12-25,KGST,HB,2025-12-29,2025-12-30,C1,TwoGuests,,248,,
2025-12-25,KGST,HB,2025-12-29,2025-12-30,C1,ExtraGuest,,143,,
2025-12-25,TWDX,HB,2025-12-29,2025-12-30,A1,OneGuest,,1148,,
2025-12-25,TWDX,HB,2025-12-29,2025-12-30,A1,TwoGuests,,1238,,
2025-12-25,TWDX,HB,2025-12-29,2025-12-30,A1,ExtraGuest,,383,,
2025-12-25,TWDX,HB,2025-12-29,2025-12-30,C1,OneGuest,,173,,
2025-12-25,TWDX,HB,2025-12-29,2025-12-30,C1,TwoGuests,,248,,
2025-12-25,TWDX,HB,2025-12-29,2025-12-30,C1,ExtraGuest,,143,,
2025-12-25,KCDX,HB,2025-12-29,2025-12-30,A1,OneGuest,,1103,,
2025-12-25,KCDX,HB,2025-12-29,2025-12-30,A1,TwoGuests,,1193,,
2025-12-25,KCDX,HB,2025-12-29,2025-12-30,A1,ExtraGuest,,368,,
2025-12-25,KCDX,HB,2025-12-29,2025-12-30,C1,OneGuest,,173,,
2025-12-25,KCDX,HB,2025-12-29,2025-12-30,C1,TwoGuests,,248,,
2025-12-25,KCDX,HB,2025-12-29,2025-12-30,C1,ExtraGuest,,143,,
2025-12-25,TCDX,HB,2025-12-29,2025-12-30,A1,OneGuest,,1073,,
2025-12-25,TCDX,HB,2025-12-29,2025-12-30,A1,TwoGuests,,1163,,
2025-12-25,TCDX,HB,2025-12-29,2025-12-30,A1,ExtraGuest,,368,,
2025-12-25,TCDX,HB,2025-12-29,2025-12-30,C1,OneGuest,,173,,
2025-12-25,TCDX,HB,2025-12-29,2025-12-30,C1,TwoGuests,,248,,
2025-12-25,TCDX,HB,2025-12-29,2025-12-30,C1,ExtraGuest,,143,,
2025-12-25,KGDX,HB,2025-12-29,2025-12-30,A1,OneGuest,,1043,,
2025-12-25,KGDX,HB,2025-12-29,2025-12-30,A1,TwoGuests,,1133,,
2025-12-25,KGDX,HB,2025-12-29,2025-12-30,A1,ExtraGuest,,353,,
2025-12-25,KGDX,HB,2025-12-29,2025-12-30,C1,OneGuest,,173,,
2025-12-25,KGDX,HB,2025-12-29,2025-12-30,C1,TwoGuests,,248,,
2025-12-25,KGDX,HB,2025-12-29,2025-12-30,C1,ExtraGuest,,143,,
2025-12-25,KINGR,HB,2025-12-29,2025-12-30,A1,OneGuest,,998,,
2025-12-25,KINGR,HB,2025-12-29,2025-12-30,A1,TwoGuests,,1088,,
2025-12-25,KINGR,HB,2025-12-29,2025-12-30,A1,ExtraGuest,,353,,
2025-12-25,KINGR,HB,2025-12-29,2025-12-30,C1,OneGuest,,173,,
2025-12-25,KINGR,HB,2025-12-29,2025-12-30,C1,TwoGuests,,248,,
2025-12-25,KINGR,HB,2025-12-29,2025-12-30,C1,ExtraGuest,,143,,
2025-12-25,TWDD,HB,2025-12-29,2025-12-30,A1,OneGuest,,923,,
2025-12-25,TWDD,HB,2025-12-29,2025-12-30,A1,TwoGuests,,1013,,
2025-12-25,TWDD,HB,2025-12-29,2025-12-30,A1,ExtraGuest,,338,,
2025-12-25,TWDD,HB,2025-12-29,2025-12-30,C1,OneGuest,,173,,
2025-12-25,TWDD,HB,2025-12-29,2025-12-30,C1,TwoGuests,,248,,
2025-12-25,TWDD,HB,2025-12-29,2025-12-30,C1,ExtraGuest,,143,,
2025-12-25,TWSP,HB,2025-12-29,2025-12-30,A1,OneGuest,,893,,
2025-12-25,TWSP,HB,2025-12-29,2025-12-30,A1,TwoGuests,,983,,
2025-12-25,TWSP,HB,2025-12-29,2025-12-30,A1,ExtraGuest,,338,,
2025-12-25,TWSP,HB,2025-12-29,2025-12-30,C1,OneGuest,,173,,
2025-12-25,TWSP,HB,2025-12-29,2025-12-30,C1,TwoGuests,,248,,
2025-12-25,TWSP,HB,2025-12-29,2025-12-30,C1,ExtraGuest,,143,,
2025-12-25,A2KB,HB,2025-12-29,2025-12-30,A1,OneGuest,,1852,,
2025-12-25,A2KB,HB,2025-12-29,2025-12-30,A1,TwoGuests,,1979,,
2025-12-25,A2KB,HB,2025-12-29,2025-12-30,A1,ExtraGuest,,503,,
2025-12-25,A2KB,HB,2025-12-29,2025-12-30,C1,OneGuest,,190,,
2025-12-25,A2KB,HB,2025-12-29,2025-12-30,C1,TwoGuests,,275,,
2025-12-25,A2KB,HB,2025-12-29,2025-12-30,C1,ExtraGuest,,162,,
2025-12-25,A1KB,WEL,2025-12-29,2025-12-30,A1,OneGuest,,1410,,
2025-12-25,A1KB,WEL,2025-12-29,2025-12-30,A1,TwoGuests,,1500,,
2025-12-25,A1KB,WEL,2025-12-29,2025-12-30,A1,ExtraGuest,,405,,
2025-12-25,A1KB,WEL,2025-12-29,2025-12-30,C1,OneGuest,,165,,
2025-12-25,A1KB,WEL,2025-12-29,2025-12-30,C1,TwoGuests,,240,,
2025-12-25,A1KB,WEL,2025-12-29,2025-12-30,C1,ExtraGuest,,135,,
2025-12-25,KCST,WEL,2025-12-29,2025-12-30,A1,OneGuest,,1305,,
2025-12-25,KCST,WEL,2025-12-29,2025-12-30,A1,TwoGuests,,1395,,
2025-12-25,KCST,WEL,2025-12-29,2025-12-30,A1,ExtraGuest,,390,,
2025-12-25,KCST,WEL,2025-12-29,2025-12-30,C1,OneGuest,,165,,
2025-12-25,KCST,WEL,2025-12-29,2025-12-30,C1,TwoGuests,,240,,
2025-12-25,KCST,WEL,2025-12-29,2025-12-30,C1,ExtraGuest,,135,,
2025-12-25,KGST,WEL,2025-12-29,2025-12-30,A1,OneGuest,,1230,,
2025-12-25,KGST,WEL,2025-12-29,2025-12-30,A1,TwoGuests,,1320,,
2025-12-25,KGST,WEL,2025-12-29,2025-12-30,A1,ExtraGuest,,375,,
2025-12-25,KGST,WEL,2025-12-29,2025-12-30,C1,OneGuest,,165,,
2025-12-25,KGST,WEL,2025-12-29,2025-12-30,C1,TwoGuests,,240,,
2025-12-25,KGST,WEL,2025-12-29,2025-12-30,C1,ExtraGuest,,135,,
2025-12-25,TWDX,WEL,2025-12-29,2025-12-30,A1,OneGuest,,1125,,
2025-12-25,TWDX,WEL,2025-12-29,2025-12-30,A1,TwoGuests,,1215,,
2025-12-25,TWDX,WEL,2025-12-29,2025-12-30,A1,ExtraGuest,,360,,
2025-12-25,TWDX,WEL,2025-12-29,2025-12-30,C1,OneGuest,,165,,
2025-12-25,TWDX,WEL,2025-12-29,2025-12-30,C1,TwoGuests,,240,,
2025-12-25,TWDX,WEL,2025-12-29,2025-12-30,C1,ExtraGuest,,135,,
2025-12-25,KCDX,WEL,2025-12-29,2025-12-30,A1,OneGuest,,1080,,
2025-12-25,KCDX,WEL,2025-12-29,2025-12-30,A1,TwoGuests,,1170,,
2025-12-25,KCDX,WEL,2025-12-29,2025-12-30,A1,ExtraGuest,,345,,
2025-12-25,KCDX,WEL,2025-12-29,2025-12-30,C1,OneGuest,,165,,
2025-12-25,KCDX,WEL,2025-12-29,2025-12-30,C1,TwoGuests,,240,,
2025-12-25,KCDX,WEL,2025-12-29,2025-12-30,C1,ExtraGuest,,135,,
2025-12-25,TCDX,WEL,2025-12-29,2025-12-30,A1,OneGuest,,1050,,
2025-12-25,TCDX,WEL,2025-12-29,2025-12-30,A1,TwoGuests,,1140,,
2025-12-25,TCDX,WEL,2025-12-29,2025-12-30,A1,ExtraGuest,,345,,
2025-12-25,TCDX,WEL,2025-12-29,2025-12-30,C1,OneGuest,,165,,
2025-12-25,TCDX,WEL,2025-12-29,2025-12-30,C1,TwoGuests,,240,,
2025-12-25,TCDX,WEL,2025-12-29,2025-12-30,C1,ExtraGuest,,135,,
2025-12-25,KGDX,WEL,2025-12-29,2025-12-30,A1,OneGuest,,1020,,
2025-12-25,KGDX,WEL,2025-12-29,2025-12-30,A1,TwoGuests,,1110,,
2025-12-25,KGDX,WEL,2025-12-29,2025-12-30,A1,ExtraGuest,,330,,
2025-12-25,KGDX,WEL,2025-12-29,2025-12-30,C1,OneGuest,,165,,
2025-12-25,KGDX,WEL,2025-12-29,2025-12-30,C1,TwoGuests,,240,,
2025-12-25,KGDX,WEL,2025-12-29,2025-12-30,C1,ExtraGuest,,135,,
2025-12-25,KINGR,WEL,2025-12-29,2025-12-30,A1,OneGuest,,975,,
2025-12-25,KINGR,WEL,2025-12-29,2025-12-30,A1,TwoGuests,,1065,,
2025-12-25,KINGR,WEL,2025-12-29,2025-12-30,A1,ExtraGuest,,330,,
2025-12-25,KINGR,WEL,2025-12-29,2025-12-30,C1,OneGuest,,165,,
